0.6769729093050648,0.647945610404966,0.5028248587570622
0.5886336866902238,0.6860774460537984,0.7242937853107345
0.7977031802120141,0.5719775347324859,0.8681732580037664
0.7776796230859835,0.6266627253916642,0.9065913370998117
0.7146643109540636,0.6423292935264558,0.504708097928437
0.5889281507656066,0.486550399054094,0.3728813559322034
0.6071849234393404,0.5749334909843334,0.39962335216572503
0.6522379269729093,0.5226130653266332,0.4930320150659134
0.624263839811543,0.5119716228199823,0.4391713747645951
0.6769729093050648,0.5022169671888856,0.639924670433145
0.515017667844523,0.5104936446940586,0.5623352165725047
0.6822732626619552,0.543895950339935,0.5627118644067797
0.7070082449941107,0.5234998522021874,0.6975517890772128
0.6042402826855123,0.7227313035767071,0.7717514124293785
0.6557714958775029,0.43629914277268694,0.6256120527306968
0.5482921083627798,0.595329589122081,0.5288135593220339
0.6381036513545347,0.561336092225835,0.4048964218455744
0.6816843345111896,0.4759089565474431,0.4764595103578154
0.6177856301531213,0.5533550103458469,0.5902071563088512
0.6298586572438163,0.5125628140703518,0.6851224105461393
0.6378091872791519,0.6367129766479456,0.5713747645951036
0.7623674911660777,0.5583801359739876,0.7013182674199623
0.5323910482921084,0.5634052616021283,0.5951035781544256
0.7232037691401649,0.5033993496896246,0.8459510357815443
0.6012956419316844,0.43689033402305644,0.6060263653483993
0.7367491166077739,0.6550399054093999,0.512241054613936
0.7723792697290931,0.486550399054094,0.583804143126177
0.4785041224970554,0.6068578185042861,0.6391713747645951
0.7508833922261484,0.632870233520544,0.48662900188323915
0.6322143698468787,0.5566065622228791,0.5032015065913371
0.5273851590106007,0.6562222879101389,0.5902071563088512
0.5627208480565371,0.6183860478864913,0.5487758945386064
0.7853356890459364,0.6089269878805794,0.6806026365348399
0.709658421672556,0.6201596216375997,0.5966101694915255
0.7123085983510011,0.49630505468519065,0.864030131826742
0.6772673733804476,0.6908069760567543,0.6606403013182675
0.6784452296819788,0.6183860478864913,0.6674199623352166
0.6643109540636042,0.6278451078924032,0.7190207156308851
0.7229093050647821,0.7449009754655631,0.5871939736346516
0.7179034157832744,0.6092225835057641,0.784557438794727
0.7102473498233216,0.6544487141590305,0.5935969868173258
0.6389870435806831,0.6875554241797222,0.5717514124293785
0.6522379269729093,0.5914868459946793,0.5883239171374764
0.7688457008244994,0.6296186816435116,0.5137476459510358
0.6113074204946997,0.632870233520544,0.5721280602636535
0.7031802120141343,0.5775938516109962,0.7129943502824859
0.6345700824499411,0.6340526160212829,0.6693032015065913
0.664605418138987,0.6213420041383387,0.8937853107344633
0.694640753828033,0.598876736624298,0.5382297551789077
0.6884570082449941,0.5551285840969553,0.5178907721280602
0.592756183745583,0.7265740467041087,0.5774011299435028
0.6189634864546525,0.4747265740467041,0.6052730696798494
0.6124852767962309,0.6098137747561336,0.43163841807909603
0.5600706713780919,0.5681347916050843,0.6135593220338983
0.6136631330977621,0.6780963641738103,0.5800376647834274
0.6866902237926973,0.7898315104936446,0.64030131826742
0.7143698468786808,0.5634052616021283,0.5570621468926553
0.5942285041224971,0.5666568134791605,0.439924670433145
0.5806831566548881,0.5530594147206621,0.559322033898305
0.6213191990577149,0.5152231746970145,0.5608286252354049
0.6275029446407538,0.6509015666568134,0.5988700564971752
0.6919905771495878,0.5104936446940586,0.4674199623352166
0.5630153121319199,0.47886491279929055,0.703954802259887
0.6213191990577149,0.6452852497783033,0.5416195856873823
0.815959952885748,0.5326633165829145,0.6523540489642184
0.607773851590106,0.6092225835057641,0.5013182674199623
